page_id	title	tot_edits	tot_users	n_reverts	revert_users	mutual_reverts	mutual_reverting_users	M	M_final	tot_edits_reg	tot_users_reg	n_reverts_reg	revert_users_reg	mutual_reverts_reg	mutual_reverting_users_reg	M_reg	M_final_reg	sample_users
66294	Reinforcement_learning	568	338	32	52	2	2	2	0	348	173	11	24	0	0	0	0	0
618171	Resource_Reservation_Protocol	160	115	23	29	4	4	6	8	94	67	7	13	0	0	0	0	0
1141591	Rich_Internet_application	1402	685	117	173	4	4	17	20	803	298	21	79	2	2	5	0	0
47642826	Robotic_process_automation	273	154	64	83	2	2	3	0	186	93	23	43	2	2	3	0	0
20903754	Robotics	3852	1904	1015	1129	24	20	59	1120	2310	887	201	494	4	4	12	36	0
2803310	Robust_Header_Compression	66	46	4	8	0	0	0	0	44	32	1	4	0	0	0	0	0
25222851	Routing_bridge	14	9	0	0	0	0	0	0	14	9	0	0	0	0	0	0	0
2560969	Secure_Real-time_Transport_Protocol	148	92	11	17	2	2	3	0	89	51	3	9	0	0	0	0	0
646233	Secure_multi-party_computation	260	150	6	10	0	0	0	0	150	78	1	3	0	0	0	0	0
29123	Semantic_Web	2209	1267	237	306	10	9	39	279	1354	656	71	139	8	8	31	232	0
14271782	Semantic_analysis_(machine_learning)	16	13	1	2	0	0	0	0	15	12	1	2	0	0	0	0	0
666924	Service-oriented_architecture	3216	1724	365	428	32	23	81	1794	1615	701	107	178	6	6	23	96	0
28702	Session_Description_Protocol	158	99	7	11	0	0	0	0	104	61	0	3	0	0	0	0	0
28684	Session_Initiation_Protocol	1604	856	222	255	6	4	67	144	917	397	64	106	6	4	67	144	0
5604205	Smart_contract	439	164	54	46	2	2	28	0	346	112	34	32	2	2	28	0	0
13201685	Smart_grid	1423	741	118	169	4	3	7	15	910	385	36	86	2	2	2	0	0
58092604	Smart_objects	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167079	Smartphone	6700	2983	1213	1375	64	48	184	8448	4423	1305	384	632	26	20	110	2040	0
41215289	Software-defined_infrastructure	27	15	1	2	0	0	0	0	21	12	0	1	0	0	0	0	0
33520674	Software-defined_networking	562	292	36	52	2	2	2	0	393	168	17	31	0	0	0	0	0
83137	Software-defined_radio	792	437	67	92	2	2	9	0	460	225	18	42	0	0	0	0	0
29468	Speech_recognition	2136	1163	248	364	4	4	9	8	1279	571	40	165	2	2	7	0	0
31325867	Speech_translation	95	43	4	8	0	0	0	0	75	34	2	6	0	0	0	0	0
30876097	Stream_Control_Transmission_Protocol	595	323	36	50	0	0	0	0	374	169	11	25	0	0	0	0	0
37153	Supercomputer	3926	1876	720	882	32	26	106	2600	2365	852	118	370	4	4	35	44	0
33094374	Telecommunication	3394	1511	667	774	42	35	411	14280	2228	708	128	307	12	11	323	3520	0
46545	Telecommunications_network	394	249	67	103	2	2	3	0	247	134	16	54	0	0	0	0	0
242669	Traffic_shaping	724	396	49	69	4	4	10	12	441	185	18	36	4	4	10	12	0
30538	Transmission_Control_Protocol	3015	1742	526	705	14	14	21	224	1605	741	62	249	2	2	3	0	0
2729873	Transparent_Network_Substrate	38	29	3	6	0	0	0	0	25	18	0	1	0	0	0	0	0
187813	Transport_Layer_Security	4005	1849	424	542	8	8	62	144	2509	762	77	197	4	4	46	8	0
146145	Transport_layer	538	311	92	126	0	0	0	0	342	157	11	48	0	0	0	0	0
1272738	Tunneling_protocol	423	280	49	77	6	6	18	96	272	155	18	42	2	2	8	0	0
9988187	Twitter	6360	3000	882	1083	46	39	133	5070	5045	2005	389	613	26	23	78	1725	0
333697	Uniform_Resource_Name	378	206	34	54	2	2	2	0	277	129	11	32	0	0	0	0	0
47674773	Unikernel	99	43	0	0	0	0	0	0	74	24	0	0	0	0	0	0	0
2261519	User_interface_design	440	262	74	104	2	2	3	0	282	142	25	53	2	2	3	0	0
2389387	Value-added_service	254	171	15	28	0	0	0	0	123	78	7	20	0	0	0	0	0
7710753	Vehicle-to-vehicle	68	44	3	6	0	0	0	0	55	37	1	4	0	0	0	0	0
5071866	Vehicular_automation	214	102	10	17	2	2	2	0	182	81	6	12	2	2	2	0	0
101416	Virtual_LAN	1075	639	194	258	8	8	15	104	549	262	29	93	4	4	9	24	0
6796824	Virtual_currency	439	145	26	38	2	2	2	0	378	98	20	31	2	2	2	0	0
423777	Virtual_device	34	31	2	4	0	0	0	0	31	28	1	3	0	0	0	0	0
32353	Virtual_machine	1556	893	208	282	2	2	3	0	897	418	36	122	0	0	0	0	0
147130	Virtual_private_network	3703	2151	852	1060	26	20	90	1720	1888	815	169	417	10	9	55	459	0
32612	Virtual_reality	4580	2185	789	929	22	18	94	1656	2659	1051	188	440	4	4	25	64	0
18311356	Virtualization	659	345	110	150	6	6	18	96	429	175	36	79	6	6	18	96	0
2133133	Visible_light_communication	205	133	15	24	0	0	0	0	156	98	3	13	0	0	0	0	0
41435368	VyOS	96	46	2	2	2	2	2	0	78	33	2	2	2	2	2	0	0
4059023	Web_search_engine	3647	1791	990	1078	38	33	87	2772	2278	886	350	512	18	16	31	448	0
471844	WiMAX	3978	2119	532	663	16	15	45	555	1853	742	70	214	4	3	12	12	0
185868	Wireless	2184	1175	562	674	20	15	135	1980	1216	519	98	271	0	0	0	0	0
713497	Wireless_mesh_network	798	452	65	79	2	2	3	0	428	209	18	38	0	0	0	0	0
33149	World_Wide_Web_Consortium	1155	669	193	257	2	2	4	0	701	364	38	119	0	0	0	0	0
23800106	YANG	119	62	6	12	0	0	0	0	96	38	1	5	0	0	0	0	0
